,Date_CD,Year,Season,WeekEnd,LastYear,LastSeason,LastWeekEnd,Date,LastDate,DaysRecency,ClientType,Staff,BLastStaff,RTLastStaff,StaffCancType,BLastServiceCode,BLastWomenMenService,BLastColorCutService,LastServiceCategory,LastServicePrice,LastServiceCost,ServiceCode,ServiceCancType,WomenMenService,ColorCutService,ServiceCategory,ServicePrice,ServiceCost,RTLastWomenMen,RTLastColorCutReciept,LastTotalAmount,LastTotalGST,LastTotalPST,WasProdPerch,IsCanceled,CancelDay,CancelWeekday,CanceledBy,Days,LastIsCanceled,LastCanceledBy,LastCancelWeekday,TotalClientCancellationsTillNow,TotalClientBookingsTillNow,CancellationPcnt
1179,20180725,2018,Summer,0,2018.0,Summer,0.0,2018-07-25,2018-07-25,0.0,LowCancClient,TANYA,TANYA,,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD,HighCancService,Other,Other,STYLE,0,5,,,,,,,0,,,,,0.0,,,0.0,2,0.0
1180,20180918,2018,Fall,0,2018.0,Fall,1.0,2018-09-18,2018-09-08,10.0,LowCancClient,TANYA,BECKY,,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD,HighCancService,Other,Other,STYLE,0,5,,,,,,,0,,,,,0.0,,,7.0,25,0.28
1181,20181107,2018,Fall,0,2018.0,Summer,0.0,2018-11-07,2018-07-24,106.0,LowCancClient,TANYA,JJ,,LowCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SBD,HighCancService,Other,Other,STYLE,0,5,,,,,,,0,,,,,0.0,,,0.0,2,0.0
1182,20180711,2018,Summer,0,2018.0,Summer,0.0,2018-07-11,2018-06-19,22.0,LowCancClient,TANYA,KELLY,,LowCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SBD,HighCancService,Other,Other,STYLE,0,5,,,,,,,1,11.0,4.0,TANYA,0.0,0.0,,,0.0,1,0.0
1183,20180817,2018,Summer,1,2018.0,Summer,1.0,2018-08-17,2018-08-17,0.0,LowCancClient,TANYA,TANYA,,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD,HighCancService,Other,Other,STYLE,0,5,,,,,,,0,,,,,0.0,,,8.0,32,0.25
1184,20180817,2018,Summer,1,2018.0,Summer,1.0,2018-08-17,2018-08-17,0.0,LowCancClient,TANYA,JOANNE,,LowCancStaff,CALC,Other,Color,COLOR,0.0,10.0,SBD,HighCancService,Other,Other,STYLE,0,5,,,,,,,0,,,,,0.0,,,8.0,30,0.26666666666666666
1185,20180517,2018,Spring,0,2018.0,Spring,0.0,2018-05-17,2018-05-17,0.0,LowCancClient,SINEAD,JOANNE,,LowCancStaff,CHLPHC,Other,Color,COLOR,0.0,10.0,SBD,HighCancService,Other,Other,STYLE,0,5,,,,,,,0,,,,,0.0,,,0.0,1,0.0
1186,20180517,2018,Spring,0,2018.0,Spring,0.0,2018-05-17,2018-05-17,0.0,LowCancClient,SINEAD,SINEAD,,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD,HighCancService,Other,Other,STYLE,0,5,,,,,,,0,,,,,0.0,,,0.0,3,0.0
1187,20180517,2018,Spring,0,,,,2018-05-17,,,MediumCancClient,SINEAD,,,LowCancStaff,,,,,,,SBD,HighCancService,Other,Other,STYLE,0,5,,,,,,,0,,,,,,,,,0,
1188,20180531,2018,Spring,0,2018.0,Spring,1.0,2018-05-31,2018-05-05,26.0,LowCancClient,SINEAD,SINEAD,SINEAD,LowCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SBD,HighCancService,Other,Other,STYLE,0,5,Woman,Cut,70.0,7.5525,12.084,0.0,0,,,,,0.0,,,0.0,1,0.0
1189,20180523,2018,Spring,0,2018.0,Spring,0.0,2018-05-23,2018-05-17,6.0,LowCancClient,SINEAD,BECKY,BECKY,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD,HighCancService,Other,Other,STYLE,0,5,Other,Other,50.0,41.05,65.68,0.0,0,,,,,0.0,,,0.0,8,0.0
1190,20180512,2018,Spring,1,2018.0,Spring,1.0,2018-05-12,2018-05-12,0.0,HighCancClient,SINEAD,JOANNE,,LowCancStaff,CHLPL,Other,Other,COLOR,0.0,10.0,SBD,HighCancService,Other,Other,STYLE,0,5,,,,,,,1,8.0,3.0,SINEAD,4.0,1.0,SINEAD,3.0,1.0,1,1.0
1191,20180512,2018,Spring,1,2018.0,Spring,1.0,2018-05-12,2018-05-12,0.0,HighCancClient,SINEAD,SINEAD,,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD,HighCancService,Other,Other,STYLE,0,5,,,,,,,1,8.0,3.0,SINEAD,4.0,1.0,SINEAD,3.0,3.0,3,1.0
1192,20180426,2018,Spring,0,,,,2018-04-26,,,MediumCancClient,SINEAD,,,LowCancStaff,,,,,,,SBD,HighCancService,Other,Other,STYLE,0,5,,,,,,,1,24.0,3.0,ADMIN,2.0,,,,,0,
1193,20180530,2018,Spring,0,,,,2018-05-30,,,LowCancClient,SINEAD,,SINEAD,LowCancStaff,,,,,,,SBD,HighCancService,Other,Other,STYLE,0,5,Woman,Cut,70.0,3.5,5.6,0.0,0,,,,,,,,,0,
1194,20180304,2018,Spring,1,,,,2018-03-04,,,LowCancClient,SINEAD,,,LowCancStaff,,,,,,,SBD,HighCancService,Other,Other,STYLE,0,5,,,,,,,0,,,,,,,,,0,
1195,20180411,2018,Spring,0,2018.0,Spring,0.0,2018-04-11,2018-04-03,8.0,LowCancClient,SINEAD,KELLY,,LowCancStaff,CFC,Other,Color,COLOR,0.0,10.0,SBD,HighCancService,Other,Other,STYLE,0,5,,,,,,,1,11.0,4.0,ADMIN,0.0,1.0,JJ,3.0,1.0,3,0.3333333333333333
1196,20181005,2018,Fall,1,2018.0,Summer,1.0,2018-10-05,2018-08-17,49.0,LowCancClient,SINEAD,JOANNE,,LowCancStaff,CALC,Other,Color,COLOR,0.0,10.0,SBD,HighCancService,Other,Other,STYLE,0,5,,,,,,,0,,,,,0.0,,,8.0,31,0.25806451612903225
1197,20181205,2018,Winter,0,2018.0,Fall,0.0,2018-12-05,2018-09-06,90.0,LowCancClient,SINEAD,JJ,,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD,HighCancService,Other,Other,STYLE,0,5,,,,,,,0,,,,,0.0,,,5.0,18,0.2777777777777778
1198,20181005,2018,Fall,1,2018.0,Summer,1.0,2018-10-05,2018-08-17,49.0,LowCancClient,SINEAD,TANYA,,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD,HighCancService,Other,Other,STYLE,0,5,,,,,,,0,,,,,0.0,,,8.0,33,0.24242424242424243
1199,20180517,2018,Spring,0,2018.0,Spring,1.0,2018-05-17,2018-05-04,13.0,LowCancClient,SINEAD,KELLY,SINEAD,LowCancStaff,CTU,Other,Color,COLOR,0.0,10.0,SBD,HighCancService,Other,Other,STYLE,0,5,Other,Other,0.0,19.1,30.56,0.0,0,,,,,0.0,,,0.0,5,0.0
1200,20180517,2018,Spring,0,2018.0,Spring,1.0,2018-05-17,2018-05-04,13.0,LowCancClient,SINEAD,SINEAD,SINEAD,LowCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SBD,HighCancService,Other,Other,STYLE,0,5,Other,Other,0.0,19.1,30.56,0.0,0,,,,,0.0,,,0.0,7,0.0
1201,20180426,2018,Spring,0,2018.0,Spring,0.0,2018-04-26,2018-04-19,7.0,LowCancClient,SINEAD,SINEAD,SINEAD,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD,HighCancService,Other,Other,STYLE,0,5,Other,Other,0.0,19.1,30.56,0.0,0,,,,,0.0,,,0.0,2,0.0
1202,20180419,2018,Spring,0,2018.0,Spring,0.0,2018-04-19,2018-03-05,45.0,LowCancClient,SINEAD,SINEAD,HOUSE,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD,HighCancService,Other,Other,STYLE,0,5,Other,Other,225.0,30.35,48.56,0.0,0,,,,,0.0,,,0.0,1,0.0
1203,20180305,2018,Spring,0,,,,2018-03-05,,,LowCancClient,SINEAD,,,LowCancStaff,,,,,,,SBD,HighCancService,Other,Other,STYLE,0,5,,,,,,,0,,,,,,,,,0,
1204,20180531,2018,Spring,0,2018.0,Spring,0.0,2018-05-31,2018-05-31,0.0,LowCancClient,SINEAD,JOANNE,JOANNE,LowCancStaff,CHLPHC,Other,Color,COLOR,0.0,10.0,SBD,HighCancService,Other,Other,STYLE,0,5,Other,Color,160.0,19.1,30.56,0.0,0,,,,,1.0,BECKY,5.0,1.0,13,0.07692307692307693
1205,20180531,2018,Spring,0,2018.0,Spring,0.0,2018-05-31,2018-05-31,0.0,LowCancClient,SINEAD,JOANNE,JOANNE,LowCancStaff,CHLPHC,Other,Color,COLOR,0.0,10.0,SBD,HighCancService,Other,Other,STYLE,0,5,Other,Color,160.0,19.1,30.56,0.0,1,17.0,5.0,BECKY,14.0,1.0,BECKY,5.0,2.0,14,0.14285714285714285
1206,20180531,2018,Spring,0,2018.0,Spring,0.0,2018-05-31,2018-05-31,0.0,LowCancClient,SINEAD,SINEAD,JOANNE,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD,HighCancService,Other,Other,STYLE,0,5,Other,Color,160.0,19.1,30.56,0.0,0,,,,,0.0,,,3.0,16,0.1875
1207,20180531,2018,Spring,0,2018.0,Spring,0.0,2018-05-31,2018-05-31,0.0,LowCancClient,SINEAD,SINEAD,JOANNE,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD,HighCancService,Other,Other,STYLE,0,5,Other,Color,160.0,19.1,30.56,0.0,1,17.0,5.0,BECKY,14.0,0.0,,,3.0,17,0.17647058823529413
1208,20180531,2018,Spring,0,2018.0,Spring,0.0,2018-05-31,2018-05-31,0.0,LowCancClient,SINEAD,SINEAD,JOANNE,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD,HighCancService,Other,Other,STYLE,0,5,Other,Color,160.0,19.1,30.56,0.0,0,,,,,1.0,BECKY,5.0,4.0,19,0.21052631578947367
1209,20180531,2018,Spring,0,2018.0,Spring,0.0,2018-05-31,2018-05-31,0.0,LowCancClient,SINEAD,SINEAD,JOANNE,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD,HighCancService,Other,Other,STYLE,0,5,Other,Color,160.0,19.1,30.56,0.0,1,17.0,5.0,BECKY,14.0,1.0,BECKY,5.0,5.0,20,0.25
1210,20180805,2018,Summer,1,2018.0,Summer,0.0,2018-08-05,2018-07-26,10.0,LowCancClient,SINEAD,BECKY,,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD,HighCancService,Other,Other,STYLE,0,5,,,,,,,0,,,,,0.0,,,4.0,24,0.16666666666666666
1211,20180517,2018,Spring,0,2018.0,Spring,0.0,2018-05-17,2018-05-17,0.0,LowCancClient,SINEAD,JOANNE,SINEAD,LowCancStaff,CMT,Other,Color,COLOR,0.0,10.0,SBD,HighCancService,Other,Other,STYLE,0,5,Other,Other,0.0,21.0,33.6,0.0,0,,,,,0.0,,,2.0,8,0.25
1212,20180517,2018,Spring,0,2018.0,Spring,0.0,2018-05-17,2018-05-17,0.0,LowCancClient,SINEAD,SINEAD,SINEAD,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD,HighCancService,Other,Other,STYLE,0,5,Other,Other,0.0,21.0,33.6,0.0,0,,,,,0.0,,,2.0,10,0.2
1213,20180421,2018,Spring,1,2018.0,Spring,1.0,2018-04-21,2018-04-13,8.0,LowCancClient,SINEAD,BECKY,BECKY,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD,HighCancService,Other,Other,STYLE,0,5,Other,Other,50.0,26.0,41.6,0.0,0,,,,,0.0,,,2.0,5,0.4
1214,20180526,2018,Spring,1,2018.0,Spring,1.0,2018-05-26,2018-05-19,7.0,LowCancClient,SINEAD,JOANNE,JOANNE,LowCancStaff,CHLPHC,Other,Color,COLOR,0.0,10.0,SBD,HighCancService,Other,Other,STYLE,0,5,Other,Color,50.0,21.0,33.6,0.0,0,,,,,1.0,BECKY,5.0,3.0,12,0.25
1215,20180516,2018,Spring,0,,,,2018-05-16,,,LowCancClient,SINEAD,,,LowCancStaff,,,,,,,SBD,HighCancService,Other,Other,STYLE,0,5,,,,,,,0,,,,,,,,,0,
1216,20180411,2018,Spring,0,2018.0,Spring,1.0,2018-04-11,2018-03-04,38.0,LowCancClient,SINEAD,BECKY,,LowCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SBD,HighCancService,Other,Other,STYLE,0,5,,,,,,,1,10.0,3.0,JJ,1.0,0.0,,,0.0,1,0.0
1217,20180526,2018,Spring,1,2018.0,Spring,0.0,2018-05-26,2018-05-16,10.0,LowCancClient,SINEAD,SINEAD,SINEAD,LowCancStaff,CON,Other,Other,MISC,0.0,0.0,SBD,HighCancService,Other,Other,STYLE,0,5,Other,Other,25.0,5.2865,8.4584,0.0,0,,,,,0.0,,,9.0,24,0.375
1218,20180426,2018,Spring,0,2018.0,Spring,0.0,2018-04-26,2018-04-18,8.0,MediumCancClient,SINEAD,HOUSE,,LowCancStaff,SBD5+1,Other,Other,STYLE,0.0,0.0,SBD,HighCancService,Other,Other,STYLE,0,5,,,,,,,1,18.0,4.0,SINEAD,8.0,0.0,,,1.0,2,0.5
1219,20180530,2018,Spring,0,2018.0,Spring,0.0,2018-05-30,2018-05-22,8.0,MediumCancClient,SINEAD,SINEAD,SINEAD,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD,HighCancService,Other,Other,STYLE,0,5,Other,Other,0.0,22.1,35.36,0.0,0,,,,,0.0,,,2.0,5,0.4
1220,20180522,2018,Spring,0,2018.0,Spring,0.0,2018-05-22,2018-05-16,6.0,MediumCancClient,SINEAD,SINEAD,SINEAD,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD,HighCancService,Other,Other,STYLE,0,5,Other,Other,0.0,22.1,35.36,0.0,0,,,,,0.0,,,2.0,4,0.5
1221,20180516,2018,Spring,0,2018.0,Spring,0.0,2018-05-16,2018-04-26,20.0,MediumCancClient,SINEAD,SINEAD,HOUSE,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD,HighCancService,Other,Other,STYLE,0,5,Other,Other,250.0,34.6,55.36,0.0,0,,,,,1.0,SINEAD,4.0,2.0,3,0.6666666666666666
1222,20180504,2018,Spring,1,2018.0,Spring,1.0,2018-05-04,2018-04-21,13.0,LowCancClient,SINEAD,SINEAD,,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD5+1,LowCancService,Other,Other,STYLE,0,0,,,,,,,0,,,,,0.0,,,2.0,6,0.3333333333333333
1223,20180607,2018,Summer,0,,,,2018-06-07,,,LowCancClient,BECKY,,,HighCancStaff,,,,,,,SBD5+1,LowCancService,Other,Other,STYLE,0,0,,,,,,,0,,,,,,,,,0,
1224,20180405,2018,Spring,0,,,,2018-04-05,,,LowCancClient,HOUSE,,,LowCancStaff,,,,,,,SBD5+1,LowCancService,Other,Other,STYLE,0,0,,,,,,,0,,,,,,,,,0,
1225,20180805,2018,Summer,1,2018.0,Summer,1.0,2018-08-05,2018-07-28,8.0,LowCancClient,HOUSE,BECKY,,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD5+1,LowCancService,Other,Other,STYLE,0,0,,,,,,,0,,,,,0.0,,,7.0,19,0.3684210526315789
1226,20180628,2018,Summer,0,2018.0,Summer,0.0,2018-06-28,2018-06-21,7.0,MediumCancClient,HOUSE,BECKY,BECKY,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD5+1,LowCancService,Other,Other,STYLE,0,0,Other,Other,0.0,12.5,20.0,0.0,0,,,,,0.0,,,3.0,9,0.3333333333333333
1227,20180418,2018,Spring,0,2018.0,Spring,0.0,2018-04-18,2018-04-11,7.0,MediumCancClient,HOUSE,SINEAD,,LowCancStaff,CON,Other,Other,MISC,0.0,0.0,SBD5+1,LowCancService,Other,Other,STYLE,0,0,,,,,,,0,,,,,1.0,,4.0,1.0,1,1.0
1228,20181205,2018,Winter,0,2018.0,Fall,0.0,2018-12-05,2018-09-06,90.0,LowCancClient,HOUSE,JJ,,LowCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SBD5+1,LowCancService,Other,Other,STYLE,0,0,,,,,,,0,,,,,0.0,,,0.0,3,0.0
1229,20181104,2018,Fall,1,2018.0,Fall,1.0,2018-11-04,2018-10-05,30.0,LowCancClient,HOUSE,SINEAD,,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD5+1,LowCancService,Other,Other,STYLE,0,0,,,,,,,0,,,,,0.0,,,8.0,34,0.23529411764705882
1230,20180622,2018,Summer,1,2018.0,Summer,1.0,2018-06-22,2018-06-15,7.0,LowCancClient,HOUSE,BECKY,BECKY,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD5+1,LowCancService,Other,Other,STYLE,0,0,Other,Other,70.0,18.5,29.6,0.0,0,,,,,0.0,,,3.0,15,0.2
1231,20180622,2018,Summer,1,2018.0,Summer,1.0,2018-06-22,2018-06-15,7.0,LowCancClient,HOUSE,JOANNE,BECKY,LowCancStaff,CTU,Other,Color,COLOR,0.0,10.0,SBD5+1,LowCancService,Other,Other,STYLE,0,0,Other,Other,70.0,18.5,29.6,0.0,0,,,,,0.0,,,3.0,17,0.17647058823529413
1232,20180727,2018,Summer,1,2018.0,Spring,0.0,2018-07-27,2018-05-31,57.0,LowCancClient,HOUSE,SINEAD,SINEAD,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD5+1,LowCancService,Other,Other,STYLE,0,0,Other,Other,81.0,4.0525,6.484,0.0,0,,,,,0.0,,,0.0,2,0.0
1233,20180417,2018,Spring,0,2018.0,Spring,0.0,2018-04-17,2018-04-09,8.0,LowCancClient,HOUSE,BECKY,BECKY,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD5+1,LowCancService,Other,Other,STYLE,0,0,Woman,Cut,60.0,27.0,43.2,0.0,0,,,,,0.0,,,0.0,4,0.0
1234,20180530,2018,Spring,0,2018.0,Spring,1.0,2018-05-30,2018-05-26,4.0,LowCancClient,HOUSE,BECKY,BECKY,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD5+1,LowCancService,Other,Other,STYLE,0,0,Other,Other,0.0,12.5,20.0,0.0,0,,,,,0.0,,,0.0,8,0.0
1235,20181005,2018,Fall,1,2018.0,Summer,0.0,2018-10-05,2018-06-21,106.0,LowCancClient,HOUSE,JJ,,LowCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SBD5+1,LowCancService,Other,Other,STYLE,0,0,,,,,,,0,,,,,0.0,,,0.0,1,0.0
1236,20180630,2018,Summer,1,2018.0,Spring,1.0,2018-06-30,2018-05-26,35.0,LowCancClient,HOUSE,BECKY,BECKY,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD5+1,LowCancService,Other,Other,STYLE,0,0,Other,Other,0.0,15.5,24.8,0.0,0,,,,,1.0,JJ,6.0,2.0,8,0.25
1237,20180427,2018,Spring,1,2018.0,Spring,1.0,2018-04-27,2018-04-13,14.0,LowCancClient,HOUSE,BECKY,BECKY,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD5+1,LowCancService,Other,Other,STYLE,0,0,Other,Other,30.0,30.5,48.8,0.0,0,,,,,0.0,,,0.0,4,0.0
1238,20180622,2018,Summer,1,2018.0,Summer,1.0,2018-06-22,2018-06-15,7.0,LowCancClient,HOUSE,BECKY,BECKY,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD5+1,LowCancService,Other,Other,STYLE,0,0,Other,Other,0.0,12.5,20.0,0.0,0,,,,,0.0,,,0.0,9,0.0
1239,20180614,2018,Summer,0,2018.0,Spring,1.0,2018-06-14,2018-05-26,19.0,LowCancClient,HOUSE,JJ,JJ,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD5+1,LowCancService,Other,Other,STYLE,0,0,Woman,Cut,102.0,20.6,32.96,0.0,0,,,,,0.0,,,1.0,12,0.08333333333333333
1240,20180422,2018,Spring,1,2018.0,Spring,1.0,2018-04-22,2018-04-08,14.0,LowCancClient,HOUSE,JJ,JJ,LowCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD5+1,LowCancService,Other,Other,STYLE,0,0,Other,Other,32.0,37.8,60.48,0.0,0,,,,,0.0,,,1.0,6,0.16666666666666666
1241,20180304,2018,Spring,1,2018.0,Winter,0.0,2018-03-04,2018-02-06,26.0,LowCancClient,BECKY,BECKY,,HighCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SBD5+1,LowCancService,Other,Other,STYLE,0,0,,,,,,,0,,,,,0.0,,,0.0,1,0.0
1242,20180421,2018,Spring,1,,,,2018-04-21,,,MediumCancClient,BECKY,,,HighCancStaff,,,,,,,SDUD,LowCancService,Other,Other,STYLE,102,5,,,,,,,0,,,,,,,,,0,
1243,20180421,2018,Spring,1,,,,2018-04-21,,,MediumCancClient,JJ,,,HighCancStaff,,,,,,,SDUD,LowCancService,Other,Other,STYLE,102,5,,,,,,,0,,,,,,,,,0,
1244,20180517,2018,Spring,0,,,,2018-05-17,,,MediumCancClient,BECKY,,,HighCancStaff,,,,,,,SDUD,LowCancService,Other,Other,STYLE,102,5,,,,,,,1,10.0,5.0,JJ,7.0,,,,,0,
1245,20180728,2018,Summer,1,,,,2018-07-28,,,MediumCancClient,JJ,,,HighCancStaff,,,,,,,SDUD,LowCancService,Other,Other,STYLE,102,5,,,,,,,0,,,,,,,,,0,
1246,20180605,2018,Summer,0,2018.0,Spring,0.0,2018-06-05,2018-05-29,7.0,LowCancClient,JJ,JJ,,HighCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SDUD,LowCancService,Other,Other,STYLE,102,5,,,,,,,1,2.0,7.0,SINEAD,3.0,0.0,,,0.0,1,0.0
1247,20180106,2018,Winter,1,,,,2018-01-06,,,LowCancClient,JJ,,,HighCancStaff,,,,,,,SDUD,LowCancService,Other,Other,STYLE,102,5,,,,,,,0,,,,,,,,,0,
1248,20180806,2018,Summer,0,2018.0,Summer,0.0,2018-08-06,2018-06-07,60.0,LowCancClient,KELLY,KELLY,,HighCancStaff,SDUD,Other,Other,STYLE,102.0,5.0,SDUD,LowCancService,Other,Other,STYLE,102,5,,,,,,,0,,,,,0.0,,,0.0,1,0.0
1249,20180607,2018,Summer,0,,,,2018-06-07,,,LowCancClient,KELLY,,,HighCancStaff,,,,,,,SDUD,LowCancService,Other,Other,STYLE,102,5,,,,,,,0,,,,,,,,,0,
1250,20180519,2018,Spring,1,2018.0,Spring,1.0,2018-05-19,2018-04-21,28.0,LowCancClient,SINEAD,SINEAD,SINEAD,LowCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SDUD,LowCancService,Other,Other,STYLE,102,5,Woman,Cut,70.0,3.5,5.6,0.0,0,,,,,0.0,,,0.0,1,0.0
1251,20180424,2018,Spring,0,,,,2018-04-24,,,MediumCancClient,SINEAD,,,LowCancStaff,,,,,,,SHCC,HighCancService,Child,Other,STYLE,52,5,,,,,,,0,,,,,,,,,0,
1252,20180424,2018,Spring,0,,,,2018-04-24,,,MediumCancClient,SINEAD,,,LowCancStaff,,,,,,,SHCC,HighCancService,Child,Other,STYLE,52,5,,,,,,,0,,,,,,,,,0,
1253,20181107,2018,Fall,0,,,,2018-11-07,,,MediumCancClient,KELLY,,,HighCancStaff,,,,,,,SHCC,HighCancService,Child,Other,STYLE,52,5,,,,,,,0,,,,,,,,,0,
1254,20180711,2018,Summer,0,,,,2018-07-11,,,MediumCancClient,KELLY,,,HighCancStaff,,,,,,,SHCC,HighCancService,Child,Other,STYLE,52,5,,,,,,,1,10.0,3.0,KELLY,1.0,,,,,0,
1255,20180628,2018,Summer,0,,,,2018-06-28,,,MediumCancClient,KELLY,,,HighCancStaff,,,,,,,SHCC,HighCancService,Child,Other,STYLE,52,5,,,,,,,1,27.0,4.0,JJ,1.0,,,,,0,
1256,20180704,2018,Summer,0,,,,2018-07-04,,,MediumCancClient,JJ,,,HighCancStaff,,,,,,,SHCC,HighCancService,Child,Other,STYLE,52,5,,,,,,,0,,,,,,,,,0,
1257,20181107,2018,Fall,0,2018.0,Summer,0.0,2018-11-07,2018-07-11,119.0,MediumCancClient,JJ,KELLY,,HighCancStaff,SHCC,Child,Other,STYLE,52.0,5.0,SHCC,HighCancService,Child,Other,STYLE,52,5,,,,,,,0,,,,,1.0,KELLY,3.0,1.0,1,1.0
1258,20181005,2018,Fall,1,,,,2018-10-05,,,MediumCancClient,JJ,,,HighCancStaff,,,,,,,SHCC,HighCancService,Child,Other,STYLE,52,5,,,,,,,0,,,,,,,,,0,
1259,20180711,2018,Summer,0,2018.0,Summer,0.0,2018-07-11,2018-07-10,1.0,HighCancClient,JJ,BECKY,,HighCancStaff,SHCM,Man,Cut,STYLE,0.0,5.0,SHCC,HighCancService,Child,Other,STYLE,52,5,,,,,,,1,10.0,3.0,KELLY,1.0,1.0,BECKY,3.0,3.0,4,0.75
1260,20180726,2018,Summer,0,,,,2018-07-26,,,MediumCancClient,JJ,,,HighCancStaff,,,,,,,SHCC,HighCancService,Child,Other,STYLE,52,5,,,,,,,0,,,,,,,,,0,
1261,20180529,2018,Spring,0,,,,2018-05-29,,,MediumCancClient,BECKY,,,HighCancStaff,,,,,,,SHCC,HighCancService,Child,Other,STYLE,52,5,,,,,,,0,,,,,,,,,0,
1262,20180414,2018,Spring,1,,,,2018-04-14,,,MediumCancClient,BECKY,,,HighCancStaff,,,,,,,SHCC,HighCancService,Child,Other,STYLE,52,5,,,,,,,0,,,,,,,,,0,
1263,20180419,2018,Spring,0,,,,2018-04-19,,,MediumCancClient,BECKY,,,HighCancStaff,,,,,,,SHCC,HighCancService,Child,Other,STYLE,52,5,,,,,,,0,,,,,,,,,0,
1264,20180704,2018,Summer,0,,,,2018-07-04,,,MediumCancClient,BECKY,,,HighCancStaff,,,,,,,SHCC,HighCancService,Child,Other,STYLE,52,5,,,,,,,0,,,,,,,,,0,
1265,20180629,2018,Summer,1,2018.0,Summer,1.0,2018-06-29,2018-06-29,0.0,LowCancClient,BECKY,BECKY,,HighCancStaff,SHCC,Child,Other,STYLE,52.0,5.0,SHCC,HighCancService,Child,Other,STYLE,52,5,,,,,,,1,28.0,5.0,KELLY,1.0,0.0,,,0.0,1,0.0
1266,20180629,2018,Summer,1,2018.0,Summer,1.0,2018-06-29,2018-06-29,0.0,LowCancClient,BECKY,BECKY,,HighCancStaff,SHCC,Child,Other,STYLE,52.0,5.0,SHCC,HighCancService,Child,Other,STYLE,52,5,,,,,,,1,28.0,5.0,KELLY,1.0,1.0,KELLY,5.0,1.0,2,0.5
1267,20180629,2018,Summer,1,,,,2018-06-29,,,LowCancClient,BECKY,,,HighCancStaff,,,,,,,SHCC,HighCancService,Child,Other,STYLE,52,5,,,,,,,0,,,,,,,,,0,
1268,20180307,2018,Spring,0,,,,2018-03-07,,,LowCancClient,BECKY,,,HighCancStaff,,,,,,,SHCM,HighCancService,Man,Cut,STYLE,0,5,,,,,,,0,,,,,,,,,0,
1269,20180708,2018,Summer,1,2018.0,Spring,0.0,2018-07-08,2018-05-29,40.0,LowCancClient,BECKY,SINEAD,,HighCancStaff,SHCM,Man,Cut,STYLE,0.0,5.0,SHCM,HighCancService,Man,Cut,STYLE,0,5,,,,,,,0,,,,,0.0,,,0.0,3,0.0
1270,20180622,2018,Summer,1,,,,2018-06-22,,,LowCancClient,BECKY,,BECKY,HighCancStaff,,,,,,,SHCM,HighCancService,Man,Cut,STYLE,0,5,Man,Cut,5.0,0.25,0.4,0.0,0,,,,,,,,,0,
